324.784352506,502.0
217.230075496,503.0
109.675798485,504.0
2.12152147426,505.0
3.16208922292,506.0
4.20265697159,507.0
5.24322472025,508.0
6.28379246891,509.0
7.32436021757,510.0
82.0741187396,511.0
156.823877262,512.0
231.573635784,513.0
306.323394306,514.0
381.073152828,515.0
494.077074193,516.0
607.080995559,517.0
720.084916924,518.0
833.08883829,519.0
946.092759656,520.0
1114.03750345,521.0
1281.98224725,522.0
1449.92699105,523.0
1617.87173485,524.0
1785.81647865,525.0
2076.89596553,526.0
2367.97545241,527.0
2659.05493929,528.0
2950.13442617,529.0
3241.21391306,530.0
3658.22365953,531.0
4075.233406,532.0
4492.24315248,533.0
4909.25289895,534.0
5326.26264543,535.0
5775.37951259,536.0
6224.49637976,537.0
6673.61324693,538.0
7122.7301141,539.0
7571.84698127,540.0
7852.53593582,541.0
8133.22489038,542.0
8413.91384494,543.0
8694.6027995,544.0
8975.29175406,545.0
8943.53895306,546.0
8911.78615206,547.0
8880.03335106,548.0
8848.28055006,549.0
8816.52774907,550.0
8499.19182099,551.0
8181.85589292,552.0
7864.51996485,553.0
7547.18403677,554.0
7229.8481087,555.0
6803.08625478,556.0
6376.32440086,557.0
5949.56254694,558.0
5522.80069301,559.0
5096.03883909,560.0
4740.67596851,561.0
4385.31309792,562.0
4029.95022734,563.0
3674.58735675,564.0
3319.22448617,565.0
3153.41347126,566.0
2987.60245634,567.0
2821.79144143,568.0
2655.98042652,569.0
2490.16941161,570.0
2484.23900505,571.0
2478.30859849,572.0
2472.37819193,573.0
2466.44778537,574.0
2460.51737881,575.0
2538.96004648,576.0
2617.40271416,577.0
2695.84538183,578.0
2774.28804951,579.0
2852.73071718,580.0
2927.87997791,581.0
3003.02923865,582.0
3078.17849938,583.0
3153.32776011,584.0
3228.47702084,585.0
3330.87349197,586.0
3433.26996309,587.0
3535.66643422,588.0
3638.06290534,589.0
3740.45937646,590.0
3875.53136141,591.0
4010.60334636,592.0
4145.6753313,593.0
4280.74731625,594.0
4415.8193012,595.0
4628.87305552,596.0
4841.92680985,597.0
5054.98056418,598.0
5268.0343185,599.0
5481.08807283,600.0
5751.85080929,601.0
6022.61354575,602.0
6293.3762822,603.0
6564.13901866,604.0
6834.90175512,605.0
7071.95352523,606.0
7309.00529535,607.0
7546.05706547,608.0
7783.10883558,609.0
8020.1606057,610.0
8120.35584605,611.0
8220.55108639,612.0
8320.74632673,613.0
8420.94156708,614.0
8521.13680742,615.0
8427.24285771,616.0
8333.34890801,617.0
8239.4549583,618.0
8145.56100859,619.0
8051.66705888,620.0
7848.86163676,621.0
7646.05621464,622.0
7443.25079252,623.0
7240.4453704,624.0
7037.63994827,625.0
6712.27502994,626.0
6386.9101116,627.0
6061.54519327,628.0
5736.18027493,629.0
5410.8153566,630.0
5087.6873061,631.0
4764.55925561,632.0
4441.43120511,633.0
4118.30315462,634.0
3795.17510412,635.0
3520.32119491,636.0
3245.4672857,637.0
2970.61337649,638.0
2695.75946728,639.0
2420.90555807,640.0
2209.62560328,641.0
1998.3456485,642.0
1787.06569371,643.0
1575.78573892,644.0
1364.50578413,645.0
1231.31465372,646.0
1098.12352331,647.0
964.932392891,648.0
831.741262476,649.0
698.550132062,650.0
635.71275484,651.0
572.875377618,652.0
510.038000397,653.0
447.200623175,654.0
384.363245953,655.0
381.84331947,656.0
379.323392988,657.0
376.803466505,658.0
374.283540022,659.0
371.763613539,660.0
436.305126296,661.0
500.846639053,662.0
565.38815181,663.0
629.929664566,664.0
694.471177323,665.0
715.98547951,666.0
737.499781697,667.0
759.014083884,668.0
780.528386071,669.0
802.042688257,670.0
824.291255025,671.0
846.539821792,672.0
868.788388559,673.0
891.036955326,674.0
913.285522093,675.0
882.682956212,676.0
852.080390331,677.0
821.47782445,678.0
790.875258569,679.0
760.272692688,680.0
713.871275906,681.0
667.469859125,682.0
621.068442344,683.0
574.667025562,684.0
528.265608781,685.0
517.485544446,686.0
506.705480112,687.0
495.925415777,688.0
485.145351443,689.0
474.365287108,690.0
501.254649651,691.0
528.144012195,692.0
555.033374738,693.0
581.922737281,694.0
608.812099825,695.0
642.218028292,696.0
675.62395676,697.0
709.029885227,698.0
742.435813694,699.0
775.841742162,700.0
849.80151671,701.0
923.761291258,702.0
997.721065806,703.0
1071.68084035,704.0
1145.6406149,705.0
1215.93832523,706.0
1286.23603555,707.0
1356.53374587,708.0
1426.8314562,709.0
1497.12916652,710.0
1487.52275589,711.0
1477.91634525,712.0
1468.30993461,713.0
1458.70352398,714.0
1449.09711334,715.0
1423.32450981,716.0
1397.55190627,717.0
1371.77930273,718.0
1346.0066992,719.0
1320.23409566,720.0
1285.26774613,721.0
1250.30139661,722.0
1215.33504708,723.0
1180.36869755,724.0
1145.40234802,725.0
1042.70120455,726.0
940.000061076,727.0
837.298917603,728.0
734.597774129,729.0
631.896630656,730.0
